time,pain_level,predicted_pain,is_actual,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation_probability,precipitation,rain,showers,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,visibility,evapotranspiration,et0_fao_evapotranspiration,vapour_pressure_deficit
2025-05-26 23:00:00,0.0,0.0,True,16.3,63,9.2,15.9,0,0.0,0.0,0.0,0.0,0.0,1,1025.1,1022.8,49,49,0,0,27500.0,-0.0,0.0,0.69
2025-05-27 00:00:00,0.0,0.0,True,15.0,60,7.3,13.8,0,0.0,0.0,0.0,0.0,0.0,0,1025.3,1023.0,1,0,0,1,30000.0,-0.0,0.0,0.68
2025-05-27 01:00:00,0.0,0.0,True,14.5,59,6.6,13.1,0,0.0,0.0,0.0,0.0,0.0,0,1025.2,1022.9,16,16,0,0,30900.0,0.0,0.01,0.68
2025-05-27 02:00:00,0.0,0.0,True,13.5,65,7.1,11.6,0,0.0,0.0,0.0,0.0,0.0,0,1025.1,1022.8,6,0,0,6,26500.0,-0.0,0.02,0.54
2025-05-27 03:00:00,0.0,0.0,True,12.8,69,7.3,11.4,0,0.0,0.0,0.0,0.0,0.0,0,1025.2,1022.9,0,0,0,0,23600.0,-0.0,0.01,0.46
2025-05-27 04:00:00,0.0,0.0,True,12.2,76,8.1,10.7,0,0.0,0.0,0.0,0.0,0.0,0,1025.9,1023.6,1,0,0,1,20300.0,-0.0,0.01,0.34
2025-05-27 05:00:00,0.0,0.0,True,12.0,80,8.6,11.0,0,0.0,0.0,0.0,0.0,0.0,0,1026.3,1024.0,0,0,0,0,18500.0,-0.0,0.0,0.28
2025-05-27 06:00:00,0.0,0.0,True,12.0,77,8.1,11.3,0,0.0,0.0,0.0,0.0,0.0,0,1026.8,1024.5,3,0,0,3,19400.0,-0.0,0.01,0.32
2025-05-27 07:00:00,0.0,0.0,True,14.1,83,11.2,14.2,0,0.0,0.0,0.0,0.0,0.0,0,1027.3,1025.0,4,0,0,4,17700.0,0.0,0.04,0.27
2025-05-27 08:00:00,0.0,0.0,True,17.0,75,12.5,17.6,0,0.0,0.0,0.0,0.0,0.0,0,1027.4,1025.1,14,0,0,14,21900.0,0.0,0.15,0.48
2025-05-27 09:00:00,0.0,0.0,True,18.9,62,11.5,19.0,0,0.0,0.0,0.0,0.0,0.0,3,1027.5,1025.2,97,0,0,97,29500.0,0.0,0.26,0.83
2025-05-27 10:00:00,0.0,0.0,True,21.2,54,11.5,20.7,0,0.0,0.0,0.0,0.0,0.0,3,1027.5,1025.2,98,0,0,98,35700.0,0.0,0.34,1.16
2025-05-27 11:00:00,0.0,0.0,True,21.4,62,13.8,22.0,0,0.0,0.0,0.0,0.0,0.0,3,1027.4,1025.1,98,0,0,98,28100.0,0.0,0.39,0.97
2025-05-27 12:00:00,0.0,0.0,True,22.7,53,12.7,23.7,0,0.0,0.0,0.0,0.0,0.0,3,1027.6,1025.3,98,2,0,98,35100.0,0.0,0.5,1.3
2025-05-27 13:00:00,0.0,0.0,True,23.2,46,10.9,23.7,0,0.0,0.0,0.0,0.0,0.0,3,1027.4,1025.2,99,0,99,98,41600.0,0.0,0.58,1.54
2025-05-27 14:00:00,0.0,0.0,True,23.1,48,11.5,22.6,0,0.0,0.0,0.0,0.0,0.0,3,1027.1,1024.9,99,0,99,98,39000.0,0.0,0.5,1.47
2025-05-27 15:00:00,0.0,0.0,True,22.9,53,12.8,22.4,0,0.0,0.0,0.0,0.0,0.0,3,1026.8,1024.6,98,0,98,98,34900.0,0.0,0.46,1.31
2025-05-27 16:00:00,0.0,0.0,True,21.8,49,10.6,20.1,0,0.0,0.0,0.0,0.0,0.0,3,1026.5,1024.2,98,0,70,98,40000.0,0.0,0.41,1.33
2025-05-27 17:00:00,0.0,0.0,True,20.7,51,10.2,18.5,0,0.0,0.0,0.0,0.0,0.0,3,1026.3,1024.0,98,0,68,98,37600.0,0.0,0.32,1.2
2025-05-27 18:00:00,0.0,0.0,True,19.3,58,10.9,17.8,0,0.0,0.0,0.0,0.0,0.0,3,1026.3,1024.0,98,0,78,98,30800.0,0.0,0.21,0.94
2025-05-27 19:00:00,0.0,0.0,True,18.7,59,10.5,17.1,0,0.0,0.0,0.0,0.0,0.0,3,1026.3,1024.0,99,0,99,98,31600.0,0.0,0.13,0.88
2025-05-27 20:00:00,0.0,0.0,True,18.0,65,11.3,16.4,0,0.0,0.0,0.0,0.0,0.0,3,1026.3,1024.0,99,0,99,98,27300.0,0.0,0.08,0.72
2025-05-27 21:00:00,0.0,0.0,True,16.9,73,12.1,16.8,0,0.0,0.0,0.0,0.0,0.0,3,1026.0,1023.7,99,11,99,98,22900.0,0.0,0.04,0.52
2025-05-27 22:00:00,0.0,0.0,True,16.7,73,11.9,16.4,0,0.0,0.0,0.0,0.0,0.0,3,1026.2,1023.9,98,0,46,98,23100.0,0.0,0.01,0.52
2025-05-27 23:00:00,0.0,0.0,True,16.4,74,11.8,16.5,1,0.0,0.0,0.0,0.0,0.0,3,1026.3,1024.0,99,0,99,98,22700.0,0.0,0.0,0.49
2025-05-28 00:00:00,0.0,0.0,True,16.0,68,10.1,15.4,1,0.0,0.0,0.0,0.0,0.0,3,1026.5,1024.2,99,0,99,98,26200.0,0.0,0.0,0.58
2025-05-28 01:00:00,0.0,0.0,True,14.8,79,11.2,14.6,1,0.0,0.0,0.0,0.0,0.0,3,1026.0,1023.7,99,0,99,98,19800.0,0.0,0.0,0.35
2025-05-28 02:00:00,0.0,0.0,True,15.0,72,10.0,14.1,1,0.0,0.0,0.0,0.0,0.0,3,1025.6,1023.3,99,0,99,50,23400.0,0.0,0.01,0.48
2025-05-28 03:00:00,0.0,0.0,True,14.5,78,10.7,14.0,1,0.0,0.0,0.0,0.0,0.0,3,1025.6,1023.3,100,0,100,24,20600.0,0.0,0.0,0.36
2025-05-28 04:00:00,0.0,0.0,True,14.9,73,10.1,14.3,2,0.0,0.0,0.0,0.0,0.0,3,1026.0,1023.7,100,0,100,71,23100.0,-0.0,0.0,0.46
2025-05-28 05:00:00,0.0,0.0,True,14.3,76,10.1,14.0,5,0.0,0.0,0.0,0.0,0.0,3,1026.0,1023.7,98,0,95,98,21500.0,0.0,0.0,0.39
2025-05-28 06:00:00,0.0,0.0,True,14.5,77,10.6,14.2,9,0.0,0.0,0.0,0.0,0.0,3,1026.1,1023.8,99,0,99,98,20800.0,0.0,0.03,0.38
2025-05-28 07:00:00,0.0,0.0,True,14.6,73,9.9,13.9,12,0.0,0.0,0.0,0.0,0.0,3,1026.6,1024.3,99,0,99,98,22800.0,0.0,0.04,0.45
2025-05-28 08:00:00,0.0,0.0,True,15.5,71,10.3,14.6,6,0.0,0.0,0.0,0.0,0.0,3,1026.6,1024.3,99,0,99,99,24300.0,0.0,0.08,0.51
2025-05-28 09:00:00,0.0,0.0,True,16.7,62,9.4,15.8,6,0.0,0.0,0.0,0.0,0.0,3,1026.7,1024.4,99,50,99,98,30100.0,0.0,0.13,0.72
2025-05-28 10:00:00,0.0,0.0,True,17.8,50,7.2,16.4,5,0.0,0.0,0.0,0.0,0.0,3,1026.4,1024.1,99,0,99,98,40200.0,0.0,0.16,1.02
2025-05-28 11:00:00,0.0,0.0,True,18.7,40,4.9,17.2,6,0.0,0.0,0.0,0.0,0.0,3,1026.5,1024.2,99,0,99,98,50300.0,0.0,0.22,1.3
2025-05-28 12:00:00,0.0,0.0,True,17.0,43,4.4,13.4,9,0.0,0.0,0.0,0.0,0.0,3,1026.8,1024.5,100,100,85,99,47400.0,0.0,0.3,1.11
2025-05-28 13:00:00,0.0,0.0,True,15.4,66,9.1,12.7,16,0.0,0.0,0.0,0.0,0.0,3,1026.5,1024.2,99,80,94,99,26000.0,0.0,0.18,0.6
2025-05-28 14:00:00,0.0,0.0,True,15.6,64,8.9,14.1,29,0.0,0.0,0.0,0.0,0.0,3,1026.0,1023.7,100,100,99,99,27000.0,0.0,0.11,0.64
2025-05-28 15:00:00,0.0,0.0,True,14.9,69,9.3,12.8,32,0.1,0.1,0.0,0.0,0.0,51,1024.9,1022.6,100,100,100,100,24400.0,0.0,0.12,0.53
2025-05-28 16:00:00,0.0,0.0,True,15.1,73,10.3,14.4,44,0.1,0.1,0.0,0.0,0.0,51,1024.5,1022.2,100,100,99,99,22200.0,0.0,0.11,0.47
2025-05-28 17:00:00,0.0,0.0,True,15.2,67,9.2,14.3,62,0.4,0.4,0.0,0.0,0.0,51,1024.3,1022.0,100,100,99,99,18700.0,0.0,0.11,0.57
2025-05-28 18:00:00,0.0,0.0,True,14.7,69,9.1,13.4,82,0.5,0.5,0.0,0.0,0.0,53,1023.9,1021.6,100,99,100,99,25300.0,0.0,0.09,0.52
2025-05-28 19:00:00,0.0,0.0,True,12.9,79,9.4,10.9,96,0.6,0.6,0.0,0.0,0.0,53,1023.3,1021.0,100,100,97,80,19900.0,0.0,0.05,0.31
2025-05-28 20:00:00,0.0,0.0,True,12.3,84,9.7,10.4,99,1.3,1.3,0.0,0.0,0.0,61,1022.7,1020.4,100,71,100,99,17400.0,0.0,0.04,0.23
2025-05-28 21:00:00,0.0,0.0,True,12.2,91,10.8,10.8,91,0.1,0.1,0.0,0.0,0.0,51,1022.6,1020.3,100,99,100,0,13900.0,0.0,0.02,0.13
2025-05-28 22:00:00,0.0,0.0,True,12.3,95,11.5,11.2,80,0.0,0.0,0.0,0.0,0.0,3,1022.6,1020.3,100,100,100,99,12300.0,0.0,0.0,0.07
2025-05-28 23:00:00,0.0,0.0,True,12.3,95,11.6,11.3,75,1.4,1.4,0.0,0.0,0.0,61,1021.9,1019.6,100,100,100,99,12200.0,0.0,0.0,0.07
2025-05-29 00:00:00,0.0,0.0,True,12.5,96,11.9,11.5,76,0.8,0.8,0.0,0.0,0.0,53,1021.2,1018.9,100,100,99,0,12200.0,0.0,0.0,0.06
2025-05-29 01:00:00,0.0,0.0,True,12.9,95,12.1,12.1,67,0.1,0.1,0.0,0.0,0.0,51,1020.3,1018.0,100,100,99,0,12200.0,0.0,0.0,0.07
2025-05-29 02:00:00,0.0,0.0,True,13.1,95,12.3,12.2,56,0.0,0.0,0.0,0.0,0.0,3,1019.4,1017.1,100,100,17,0,12200.0,0.0,0.0,0.08
2025-05-29 03:00:00,0.0,0.0,True,13.4,95,12.7,12.9,51,0.1,0.1,0.0,0.0,0.0,51,1018.7,1016.4,100,100,41,0,12400.0,0.0,0.0,0.08
2025-05-29 04:00:00,0.0,0.0,True,13.4,95,12.7,12.7,49,0.1,0.1,0.0,0.0,0.0,51,1018.2,1015.9,100,100,12,5,12200.0,0.0,0.0,0.08
2025-05-29 05:00:00,0.0,0.0,True,13.7,95,12.9,12.8,35,0.0,0.0,0.0,0.0,0.0,3,1017.9,1015.6,100,100,0,18,12200.0,0.0,0.0,0.08
2025-05-29 06:00:00,0.0,0.0,True,14.0,94,13.0,13.4,36,0.2,0.2,0.0,0.0,0.0,51,1018.0,1015.7,100,100,0,43,12700.0,0.0,0.02,0.1
2025-05-29 07:00:00,0.0,0.0,True,14.0,95,13.3,13.6,36,0.4,0.4,0.0,0.0,0.0,51,1018.1,1015.8,100,100,0,55,12200.0,0.0,0.02,0.08
2025-05-29 08:00:00,0.0,0.0,True,14.3,96,13.7,13.8,15,0.0,0.0,0.0,0.0,0.0,3,1017.9,1015.6,100,100,0,26,12200.0,0.0,0.02,0.07
2025-05-29 09:00:00,0.0,0.0,True,14.5,94,13.5,13.5,7,0.0,0.0,0.0,0.0,0.0,3,1017.7,1015.4,100,100,0,14,3200.0,0.0,0.03,0.1
2025-05-29 10:00:00,0.0,0.0,True,15.4,93,14.3,14.5,2,0.0,0.0,0.0,0.0,0.0,3,1017.0,1014.7,100,100,0,98,12800.0,0.0,0.06,0.12
2025-05-29 11:00:00,0.0,0.0,True,15.7,91,14.2,15.1,0,0.0,0.0,0.0,0.0,0.0,3,1017.0,1014.7,100,100,0,76,13200.0,0.0,0.15,0.16
2025-05-29 12:00:00,0.0,0.0,True,16.8,88,14.8,16.3,0,0.0,0.0,0.0,0.0,0.0,3,1016.7,1014.4,100,100,0,61,15000.0,0.0,0.17,0.23
2025-05-29 13:00:00,0.0,0.0,True,17.5,89,15.7,17.9,0,0.0,0.0,0.0,0.0,0.0,3,1016.1,1013.8,100,100,0,100,16400.0,0.0,0.15,0.22
2025-05-29 14:00:00,0.0,0.0,True,17.8,83,14.9,18.3,0,0.0,0.0,0.0,0.0,0.0,3,1016.1,1013.8,100,100,68,90,17600.0,0.0,0.21,0.35
2025-05-29 15:00:00,0.0,0.0,True,18.5,83,15.6,19.4,0,0.0,0.0,0.0,0.0,0.0,3,1015.6,1013.3,100,100,97,13,17400.0,0.0,0.25,0.36
2025-05-29 16:00:00,0.0,0.0,True,18.6,80,15.1,19.8,0,0.0,0.0,0.0,0.0,0.0,3,1015.2,1012.9,100,100,95,1,18700.0,0.0,0.21,0.43
2025-05-29 17:00:00,0.0,0.0,True,19.1,78,15.2,20.6,0,0.0,0.0,0.0,0.0,0.0,3,1014.3,1012.1,100,100,4,13,20000.0,0.0,0.15,0.49
2025-05-29 18:00:00,0.0,0.0,True,19.0,77,14.9,20.2,0,0.0,0.0,0.0,0.0,0.0,3,1013.7,1011.5,100,100,0,33,20500.0,0.0,0.12,0.51
2025-05-29 19:00:00,0.0,0.0,True,18.8,73,13.8,18.9,0,0.0,0.0,0.0,0.0,0.0,3,1013.5,1011.2,100,21,0,100,22900.0,0.0,0.1,0.59
2025-05-29 20:00:00,0.0,0.0,True,17.2,75,12.8,16.5,0,0.0,0.0,0.0,0.0,0.0,3,1013.5,1011.2,98,0,0,98,21600.0,0.0,0.06,0.49
2025-05-29 21:00:00,0.0,0.0,True,15.9,83,13.0,16.2,0,0.0,0.0,0.0,0.0,0.0,3,1013.3,1011.0,100,100,9,2,16900.0,0.0,0.03,0.31
2025-05-29 22:00:00,0.0,0.0,True,15.6,88,13.7,16.1,0,0.0,0.0,0.0,0.0,0.0,3,1013.1,1010.8,99,0,92,99,15300.0,0.0,0.0,0.21
2025-05-29 23:00:00,0.0,0.0,True,15.2,91,13.8,15.6,0,0.0,0.0,0.0,0.0,0.0,3,1012.8,1010.5,99,59,99,79,12700.0,0.01,0.0,0.16
2025-05-30 00:00:00,0.0,0.0,True,15.2,90,13.6,15.4,0,0.0,0.0,0.0,0.0,0.0,1,1012.3,1010.0,48,9,48,0,12200.0,-0.0,0.0,0.17
2025-05-30 01:00:00,0.0,0.0,True,15.2,87,13.1,15.2,0,0.0,0.0,0.0,0.0,0.0,1,1011.9,1009.6,31,0,31,1,14100.0,0.01,0.0,0.23
2025-05-30 02:00:00,0.0,0.0,True,15.0,87,12.8,15.4,1,0.0,0.0,0.0,0.0,0.0,0,1011.3,1009.0,15,15,0,1,14400.0,-0.0,0.0,0.22
2025-05-30 03:00:00,0.0,0.0,True,14.4,86,12.1,14.2,1,0.0,0.0,0.0,0.0,0.0,0,1010.5,1008.2,12,0,0,12,14500.0,0.01,0.0,0.23
2025-05-30 04:00:00,0.0,0.0,True,14.1,90,12.5,14.2,2,0.0,0.0,0.0,0.0,0.0,2,1009.8,1007.5,70,8,70,11,12200.0,0.01,0.0,0.16
2025-05-30 05:00:00,0.0,0.0,True,14.6,91,13.1,15.2,3,0.0,0.0,0.0,0.0,0.0,1,1009.3,1007.0,37,9,37,37,12300.0,0.03,0.0,0.15
2025-05-30 06:00:00,0.0,0.0,True,15.0,88,13.1,15.3,6,0.0,0.0,0.0,0.0,0.0,3,1008.7,1006.4,98,19,9,98,12500.0,0.01,0.02,0.21
2025-05-30 07:00:00,0.0,0.0,True,16.2,96,15.6,18.0,6,0.0,0.0,0.0,0.0,0.0,3,1008.1,1005.8,99,73,99,98,12300.0,0.0,0.03,0.07
2025-05-30 08:00:00,0.0,0.0,True,16.8,95,16.0,18.3,1,0.0,0.0,0.0,0.0,0.0,3,1007.7,1005.4,100,100,99,98,12200.0,0.0,0.06,0.1
2025-05-30 09:00:00,0.0,0.0,True,18.2,91,16.7,19.3,7,0.0,0.0,0.0,0.0,0.0,3,1007.4,1005.2,98,97,92,98,14500.0,0.0,0.14,0.19
2025-05-30 10:00:00,0.0,0.0,True,17.2,95,16.4,18.4,1,0.0,0.0,0.0,0.0,0.0,3,1006.9,1004.7,100,100,0,0,12600.0,0.0,0.13,0.1
2025-05-30 11:00:00,0.0,0.0,True,20.1,89,18.2,22.1,2,0.0,0.0,0.0,0.0,0.0,1,1006.4,1004.2,44,44,0,0,15200.0,0.0,0.22,0.26
2025-05-30 12:00:00,0.0,0.0,True,21.3,83,18.3,23.5,3,0.0,0.0,0.0,0.0,0.0,3,1005.6,1003.4,96,96,0,3,17600.0,0.0,0.38,0.43
2025-05-30 13:00:00,0.0,0.0,True,23.0,73,17.9,25.3,4,0.0,0.0,0.0,0.0,0.0,1,1004.2,1002.0,37,37,0,0,22000.0,0.0,0.49,0.76
2025-05-30 14:00:00,0.0,0.0,True,23.6,72,18.3,26.5,4,0.0,0.0,0.0,0.0,0.0,1,1003.1,1000.9,26,26,0,0,21200.0,0.0,0.55,0.82
2025-05-30 15:00:00,5.0,0.0,True,22.0,86,19.6,24.7,6,0.0,0.0,0.0,0.0,0.0,1,1002.5,1000.3,21,21,0,0,14700.0,0.0,0.44,0.37
2025-05-30 16:00:00,5.0,0.0,True,21.2,86,18.8,22.8,9,0.0,0.0,0.0,0.0,0.0,3,1001.6,999.4,86,86,0,0,14500.0,0.0,0.36,0.35
2025-05-30 17:00:00,5.0,0.0,True,19.6,88,17.6,20.3,11,0.0,0.0,0.0,0.0,0.0,3,1001.0,998.8,92,92,0,25,13700.0,0.0,0.2,0.27
2025-05-30 18:00:00,5.0,0.0,True,19.5,83,16.5,19.7,11,0.0,0.0,0.0,0.0,0.0,3,1000.1,997.9,96,96,22,5,15600.0,0.0,0.14,0.39
2025-05-30 19:00:00,5.0,0.0,True,17.7,88,15.7,17.8,7,0.0,0.0,0.0,0.0,0.0,3,999.1,996.9,99,24,34,99,14000.0,0.0,0.08,0.24
2025-05-30 20:00:00,5.0,0.0,True,16.5,93,15.4,16.4,6,0.0,0.0,0.0,0.0,0.0,3,998.8,996.6,100,100,99,93,12500.0,0.0,0.03,0.13
2025-05-30 21:00:00,5.0,0.0,True,16.5,94,15.5,16.8,20,0.0,0.0,0.0,0.0,0.0,3,998.3,996.1,100,100,86,98,12300.0,0.0,0.02,0.11
2025-05-30 22:00:00,5.0,0.0,True,16.3,95,15.5,16.6,19,0.0,0.0,0.0,0.0,0.0,3,997.6,995.4,100,99,100,99,12200.0,0.0,0.0,0.09
2025-05-30 23:00:00,5.0,0.0,True,16.4,92,15.1,16.9,20,0.0,0.0,0.0,0.0,0.0,3,996.9,994.7,100,100,99,99,12900.0,0.0,0.0,0.15
2025-05-31 00:00:00,0.0,0.0,True,15.9,96,15.3,16.0,34,0.0,0.0,0.0,0.0,0.0,3,995.7,993.5,100,100,99,99,12200.0,0.0,0.0,0.07
2025-05-31 01:00:00,0.0,0.0,True,16.2,93,15.1,17.5,75,0.3,0.3,0.0,0.0,0.0,51,993.8,991.6,100,100,75,100,13200.0,-0.0,0.0,0.13
2025-05-31 02:00:00,0.0,0.0,True,15.9,98,15.6,16.8,84,1.8,1.8,0.0,0.0,0.0,61,992.2,990.0,100,100,100,99,4200.0,0.0,0.0,0.04
2025-05-31 03:00:00,0.0,0.0,True,16.3,99,16.2,18.0,90,1.7,1.7,0.0,0.0,0.0,61,990.4,988.2,100,100,100,26,12200.0,-0.0,0.0,0.02
2025-05-31 04:00:00,0.0,0.0,True,16.2,94,15.2,15.6,84,9.4,9.4,0.0,0.0,0.0,65,989.0,986.8,100,100,99,0,12700.0,0.0,0.0,0.11
2025-05-31 05:00:00,0.0,0.0,True,16.0,96,15.4,16.2,53,0.0,0.0,0.0,0.0,0.0,45,987.5,985.3,100,100,0,0,300.0,0.0,0.0,0.07
2025-05-31 06:00:00,0.0,0.0,True,16.2,89,14.4,16.0,19,0.0,0.0,0.0,0.0,0.0,2,986.9,984.7,61,61,0,0,14800.0,0.0,0.02,0.2
2025-05-31 07:00:00,0.0,0.0,True,15.9,81,12.6,14.6,14,0.0,0.0,0.0,0.0,0.0,3,987.7,985.5,99,99,68,0,18800.0,0.0,0.06,0.34
2025-05-31 08:00:00,0.0,0.0,True,15.9,82,12.9,13.9,18,0.0,0.0,0.0,0.0,0.0,3,988.2,986.0,100,100,69,0,18300.0,0.0,0.1,0.33
2025-05-31 09:00:00,0.0,0.0,True,15.5,80,12.1,12.3,42,0.0,0.0,0.0,0.0,0.0,3,988.3,986.1,100,100,18,0,18500.0,0.0,0.12,0.35
2025-05-31 10:00:00,0.0,0.0,True,17.0,75,12.5,13.6,43,0.0,0.0,0.0,0.0,0.0,3,988.7,986.5,100,100,9,6,21800.0,0.0,0.21,0.48
2025-05-31 11:00:00,0.0,0.0,True,17.0,72,12.0,13.2,50,0.0,0.0,0.0,0.0,0.0,3,989.0,986.8,100,95,99,100,23300.0,0.0,0.21,0.54
2025-05-31 12:00:00,0.0,0.0,True,18.6,68,12.6,14.9,13,0.0,0.0,0.0,0.0,0.0,3,989.7,987.5,99,45,99,99,26200.0,0.0,0.31,0.69
2025-05-31 13:00:00,0.0,0.0,True,19.3,66,12.8,16.1,2,0.0,0.0,0.0,0.0,0.0,3,990.5,988.3,100,100,68,7,27100.0,0.0,0.32,0.76
2025-05-31 14:00:00,0.0,0.0,True,19.3,54,9.8,15.1,3,0.0,0.0,0.0,0.0,0.0,3,991.3,989.1,100,100,0,0,36500.0,0.0,0.4,1.03
2025-05-31 15:00:00,0.0,0.0,True,20.8,54,11.2,18.2,9,0.0,0.0,0.0,0.0,0.0,2,991.9,989.7,65,65,0,25,35900.0,0.0,0.43,1.13
2025-05-31 16:00:00,0.0,0.0,True,21.5,48,10.1,18.5,15,0.0,0.0,0.0,0.0,0.0,3,992.2,990.0,99,99,0,45,40100.0,0.0,0.35,1.34
2025-05-31 17:00:00,0.0,0.0,True,19.2,52,9.1,16.1,30,0.0,0.0,0.0,0.0,0.0,3,992.8,990.6,100,100,26,0,36200.0,0.0,0.19,1.07
2025-05-31 18:00:00,0.0,0.0,True,19.0,50,8.3,14.8,21,0.0,0.0,0.0,0.0,0.0,3,993.8,991.6,98,98,33,0,37700.0,0.0,0.23,1.1
2025-05-31 19:00:00,0.0,0.0,True,17.7,48,6.6,13.5,9,0.0,0.0,0.0,0.0,0.0,2,995.2,993.0,52,52,0,0,39900.0,0.0,0.19,1.06
2025-05-31 20:00:00,0.0,0.0,True,16.2,50,5.8,11.3,4,0.0,0.0,0.0,0.0,0.0,1,996.6,994.4,42,42,7,0,38000.0,0.0,0.15,0.92
2025-05-31 21:00:00,0.0,0.0,True,15.3,53,5.8,11.4,1,0.0,0.0,0.0,0.0,0.0,3,997.5,995.3,100,100,16,0,35500.0,0.0,0.11,0.82
2025-05-31 22:00:00,0.0,0.0,True,14.5,54,5.3,10.5,1,0.0,0.0,0.0,0.0,0.0,3,998.8,996.5,100,100,0,0,33700.0,0.0,0.09,0.76
2025-05-31 23:00:00,0.0,0.0,True,12.9,58,4.8,8.6,2,0.0,0.0,0.0,0.0,0.0,0,999.7,997.4,3,0,3,0,30700.0,0.0,0.08,0.63
2025-06-01 00:00:00,0.0,0.0,True,11.7,60,4.2,7.3,0,0.0,0.0,0.0,0.0,0.0,0,999.9,997.6,6,4,6,0,29400.0,0.0,0.07,0.55
2025-06-01 01:00:00,0.0,0.0,True,11.2,58,3.3,7.4,0,0.0,0.0,0.0,0.0,0.0,2,1000.2,997.9,77,1,77,0,30700.0,0.0,0.06,0.56
2025-06-01 02:00:00,0.0,0.0,True,11.4,57,3.2,7.7,0,0.0,0.0,0.0,0.0,0.0,0,1000.8,998.5,4,0,4,0,32600.0,0.0,0.06,0.58
2025-06-01 03:00:00,0.0,0.0,True,10.8,57,2.7,7.4,0,0.0,0.0,0.0,0.0,0.0,0,1001.1,998.8,0,0,0,0,32900.0,0.0,0.05,0.56
2025-06-01 04:00:00,0.0,0.0,True,10.2,64,3.7,7.1,0,0.0,0.0,0.0,0.0,0.0,0,1001.6,999.3,0,0,0,0,27500.0,0.0,0.03,0.45
2025-06-01 05:00:00,0.0,0.0,True,10.1,66,4.1,6.8,0,0.0,0.0,0.0,0.0,0.0,0,1002.4,1000.1,0,0,0,0,26500.0,0.0,0.04,0.42
2025-06-01 06:00:00,0.0,0.0,True,9.9,70,4.7,6.4,0,0.0,0.0,0.0,0.0,0.0,0,1003.5,1001.2,0,0,0,0,24300.0,0.0,0.04,0.37
2025-06-01 07:00:00,0.0,0.0,True,11.3,69,5.9,7.9,0,0.0,0.0,0.0,0.0,0.0,0,1004.2,1001.9,0,0,0,0,25100.0,0.0,0.08,0.42
2025-06-01 08:00:00,0.0,0.0,True,13.0,61,5.6,8.8,0,0.0,0.0,0.0,0.0,0.0,0,1004.7,1002.4,0,0,0,0,30300.0,0.0,0.17,0.58
2025-06-01 09:00:00,0.0,0.0,True,14.6,57,6.2,10.3,0,0.0,0.0,0.0,0.0,0.0,0,1004.8,1002.5,0,0,0,0,33100.0,0.0,0.26,0.72
2025-06-01 10:00:00,0.0,0.0,True,15.8,53,6.3,11.7,0,0.0,0.0,0.0,0.0,0.0,3,1005.1,1002.8,100,100,0,0,36700.0,0.0,0.32,0.85
2025-06-01 11:00:00,0.0,0.0,True,17.0,48,5.9,13.5,0,0.0,0.0,0.0,0.0,0.0,0,1005.7,1003.5,0,0,0,0,40000.0,0.0,0.39,1.01
2025-06-01 12:00:00,0.0,0.0,True,18.2,48,7.0,16.0,0,0.0,0.0,0.0,0.0,0.0,0,1006.1,1003.9,9,9,0,0,40700.0,0.0,0.51,1.09
2025-06-01 13:00:00,0.0,0.0,True,19.3,42,6.1,17.0,0,0.0,0.0,0.0,0.0,0.0,0,1006.1,1003.9,0,0,0,0,46500.0,0.0,0.56,1.3
2025-06-01 14:00:00,0.0,0.0,True,20.1,38,5.4,17.8,0,0.0,0.0,0.0,0.0,0.0,1,1006.4,1004.2,30,30,0,0,51200.0,0.0,0.59,1.46
2025-06-01 15:00:00,0.0,0.0,True,20.2,38,5.5,18.1,0,0.0,0.0,0.0,0.0,0.0,1,1006.5,1004.3,35,35,0,0,52100.0,0.0,0.53,1.47
2025-06-01 16:00:00,0.0,0.0,True,20.0,37,4.9,16.6,0,0.0,0.0,0.0,0.0,0.0,1,1007.3,1005.1,35,35,0,0,53200.0,0.0,0.45,1.48
2025-06-01 17:00:00,0.0,0.0,True,20.1,37,5.0,16.0,0,0.0,0.0,0.0,0.0,0.0,1,1007.6,1005.4,32,32,0,0,53200.0,0.0,0.4,1.49
2025-06-01 18:00:00,0.0,0.0,True,19.8,37,4.7,15.8,0,0.0,0.0,0.0,0.0,0.0,0,1007.9,1005.7,3,3,0,0,53200.0,0.0,0.32,1.46
2025-06-01 19:00:00,0.0,0.0,True,19.5,32,2.4,15.5,0,0.0,0.0,0.0,0.0,0.0,0,1008.2,1006.0,2,0,0,2,61100.0,0.0,0.24,1.55
2025-06-01 20:00:00,0.0,0.0,True,18.2,34,2.1,14.8,0,0.0,0.0,0.0,0.0,0.0,0,1009.0,1006.8,0,0,0,0,57700.0,0.0,0.12,1.38
2025-06-01 21:00:00,0.0,0.0,True,16.4,43,3.8,13.9,0,0.0,0.0,0.0,0.0,0.0,0,1009.4,1007.1,0,0,0,0,47500.0,0.0,0.07,1.07
2025-06-01 22:00:00,0.0,0.0,True,14.8,55,5.8,12.4,0,0.0,0.0,0.0,0.0,0.0,0,1010.4,1008.1,0,0,0,0,35400.0,0.0,0.04,0.76
